creditscore,annualgrossrevenue,grossrevattimeofinv,naicscode,entitystructure,investeetype,bankedatintake,jobstimeofinvestment,business_age_years,original_note_amount,current_interest_rate,starting_interest_rate,loan_type,portfolio_code_id,loan_group_no,entity,risk_rating_no,loan_age_months,times_renewed,times_extended,current_principal_balance,current_payoff_balance,contractualjurisdiction,is_default
574,306752.84,306983.73,484110,6,1,1,9,6.1,55092.38,14.9675,16.9478,6,6,5,Partnership,6,51.8,1,2,35507.88,31060.85,IL,1
602,584347.79,555986.94,236220,4,1,1,0,13.3,101412.42,8.7115,8.7032,5,5,7,Partnership,6,40.3,2,0,46556.44,45119.84,WA,1
630,1502470.43,1428189.27,236220,2,5,0,19,6.9,402567.32,9.6024,11.0426,8,1,2,Corp,6,34.1,1,1,307960.38,285090.23,OH,0
712,850167.17,1042496.2,541511,6,2,0,23,19.9,104050.37,10.7489,11.624,4,2,8,LLC,5,23.9,1,2,52813.68,51041.75,TX,0
694,988127.21,914562.09,621111,4,2,0,17,16.1,373012.37,8.1216,7.4235,1,4,5,Sole Proprietor,5,39.4,2,0,282672.8,268405.64,NC,0
646,2984725.97,2961542.69,236220,5,4,1,10,25.5,59665.82,8.4307,7.6444,7,3,9,LLC,3,37.8,1,0,35908.5,32089.51,IL,0
601,342392.32,369236.64,621111,4,5,1,1,11.4,203744.88,7.7943,7.2805,4,6,7,Partnership,3,41.1,0,1,178575.05,175721.91,IL,1
697,979971.16,1169901.64,484110,3,1,0,13,8.6,159476.03,12.4643,13.8836,3,6,4,Corp,9,27.2,0,2,111825.63,116771.34,AZ,1
591,860978.41,835152.43,541511,2,3,1,16,10.1,83611.66,14.606,14.1226,5,2,1,LLC,8,26.7,1,2,65835.7,62451.76,CA,1
629,381503.94,396900.36,722511,4,5,0,14,14.2,214105.97,12.0636,11.4487,6,4,4,Corp,3,57.7,1,1,177316.76,153083.73,IL,0
624,493911.71,544327.35,238210,6,3,1,12,10.6,62521.34,13.4937,12.1531,8,6,6,Partnership,5,24.7,2,1,49495.96,49804.07,TX,1
729,1067580.81,1293666.47,722511,2,1,0,9,3.5,251572.93,18.139,18.4125,6,3,9,Sole Proprietor,5,38.7,1,2,115893.05,116029.65,IL,1
528,583110.83,540130.23,531210,4,1,0,13,9.6,110543.58,16.0866,16.1713,6,1,1,LLC,5,40.3,1,3,86480.47,74089.72,IL,1
686,1612491.27,1697121.71,541511,4,4,0,10,12.7,96422.16,7.0755,7.1512,3,5,6,LLC,5,32.5,2,0,47587.04,47178.76,OH,0
723,2128268.99,1975800.97,238210,5,2,1,12,5.8,65411,8.5246,9.3577,3,4,9,Corp,4,1,0,3,48440.9,49905.27,FL,0
625,299492.59,374294.93,445110,5,2,0,0,3.4,243024.36,16.7289,15.3148,1,2,1,Corp,9,27.2,1,3,112578.5,116912.98,AZ,1
585,1621574.87,1699952.99,722511,2,1,1,16,13.5,188499.87,15.2263,13.9436,4,4,8,Partnership,7,20.5,2,3,121066.14,119786.91,CA,1
522,344482.14,369312.68,541511,3,1,1,11,7,171727.41,15.1682,16.3541,7,1,2,Sole Proprietor,5,23.3,1,2,137020.91,118981.24,GA,1
649,1256790.36,1525370.96,236220,1,5,1,13,12.7,182984.14,7.1421,7.458,3,3,7,Corp,3,27.1,0,1,149259.21,128016.02,OH,0
679,506666.64,491252.55,621111,4,3,1,19,16.1,108030.3,12.6124,12.2177,4,4,8,Sole Proprietor,6,58.6,0,2,61450.79,62713.98,TX,1
712,342654.66,345102.47,531210,6,4,0,10,11.3,134426.39,17.4947,18.3356,6,2,5,LLC,4,46.9,0,2,105660.7,104353.16,CA,1
531,379265.65,452388.48,238210,5,4,0,0,7.2,110161.99,17.9146,20.1315,7,6,3,LLC,7,13.7,2,2,76893.33,70517.05,AZ,1
643,2058956.33,2160776.93,531210,1,5,1,20,9.1,196026.17,4.4608,4.2232,1,5,8,Sole Proprietor,4,28.9,2,2,160423.14,159964.73,AZ,0
566,1221034.27,1123257.45,722511,2,4,0,9,2.9,85231.94,11.3895,12.9344,4,4,7,LLC,3,38.4,0,3,51659.68,53927.12,NY,1
716,3468728.19,3128272.24,541511,5,5,1,1,7.2,135396.39,7.683,8.0777,2,2,8,Sole Proprietor,5,13.7,3,0,64663.83,67480.25,NY,0
707,579368.74,513059.12,541511,4,5,1,12,12.6,148843.88,12.1237,11.825,3,4,2,Partnership,8,24,2,1,114110.19,109602.04,NC,1
724,3416966.38,3126212.98,484110,4,4,1,21,14.6,219814.39,12.0822,10.9592,4,1,1,Partnership,6,15.7,1,1,199283.87,190973.97,FL,0
591,637415.43,725188.29,621111,5,2,0,21,7.8,42194.06,14.6827,14.5903,7,5,3,LLC,5,41.3,1,0,20271.01,19887.3,WA,1
731,1358134.02,1412806.25,621111,6,3,1,5,10.3,258007.15,10.6553,12.0174,5,2,3,LLC,4,27,0,2,163026.7,146356.85,CA,0
696,1301498.64,1575411.51,621111,5,2,0,16,10.9,156832.98,10.9523,10.9732,3,1,3,Corp,2,6.6,0,2,73346.67,72801.17,NC,0
664,1035630.93,1124726.63,445110,1,3,1,20,2.9,67102.72,18.8723,17.7932,5,1,6,LLC,7,28.4,0,2,56454.33,56963.71,AZ,1
700,1136414.52,1151405.28,238210,5,3,1,20,15.4,178408.89,4.9189,5.298,8,6,7,Partnership,4,35.2,1,1,85106.54,74250.39,GA,0
751,1231664.59,1477940.69,445110,6,2,0,17,8,120078.69,3.5,3.4496,3,3,2,LLC,1,56.3,0,2,89204.95,82549.87,NC,0
644,721282.09,777263.54,722511,1,1,0,14,6.1,86727.78,13.0119,13.6098,7,1,5,Corp,5,10.7,1,2,66421.38,61373.87,CA,1
716,689200.81,795134.77,531210,6,2,0,17,8.9,134612.51,10.8262,11.1045,4,5,3,LLC,5,12,2,0,123678.81,120753.05,NY,0
609,2073542.58,2329232.46,484110,1,3,0,0,8.5,221689.95,15.4676,14.889,6,1,7,Sole Proprietor,5,15.1,0,0,127721.21,127100.7,WA,1
675,286905.79,246781.78,484110,3,4,0,11,13.2,174693.77,3.5926,3.7134,4,6,4,Corp,5,26.3,1,0,94365.84,96410.15,CA,0
577,285253.69,325513.63,445110,6,2,1,11,7.7,128238.87,7.0973,7.2059,3,2,4,LLC,7,47,1,1,121316.66,127368.47,CA,1
647,1498556.24,1754843.59,236220,2,5,0,12,14.9,174424.86,6.2343,6.6582,4,4,7,Partnership,1,23.8,0,0,88819.91,82253.56,OH,0
651,465699.49,399492.44,484110,5,5,0,8,7.7,208732.91,8.8507,8.1961,8,5,3,Sole Proprietor,9,52.9,1,3,169130.84,150949.69,AZ,1
556,360658.97,312197.18,541511,2,5,1,9,14.1,140026.84,7.9972,8.5941,2,1,7,Corp,3,18.3,2,0,114362.06,113890.3,NY,0
689,852449.29,836769.68,621111,2,1,1,36,21.1,39439.15,7.6946,7.3921,4,1,9,Sole Proprietor,5,32,0,0,33128.41,30303.42,NC,0
632,622158.12,629413.61,722511,4,4,0,4,0.5,106293.85,13.3573,15.234,4,2,7,Corp,8,25.4,1,1,68897.54,67364.65,OH,1
677,352084.93,359263.38,531210,2,4,0,13,8.5,179015.46,9.7065,9.7495,5,3,3,Corp,6,30.6,2,2,118606.93,121676.76,AZ,1
757,752846.33,679349.44,621111,2,5,1,22,18.7,164596.82,6.6971,6.5175,3,5,9,Corp,3,29.3,1,0,102454.04,90781.49,OH,0
685,1137357.27,1358393.92,238210,6,3,0,19,7.1,179695.14,6.5516,7.4096,7,2,9,LLC,1,37.8,1,1,161911.97,139537.04,OH,0
563,1135917.34,1022148.52,621111,4,1,0,11,11.2,91080.76,16.5686,17.9364,2,3,9,Sole Proprietor,7,28.4,2,3,42122.47,40111.29,WA,1
722,1396113.07,1445477.74,238210,6,4,0,10,12,215594.59,6.2435,6.2541,4,1,2,Corp,5,42.4,1,1,163089.66,161059.31,GA,0
710,1173136.4,1337350.91,722511,2,2,0,1,11.8,73080.32,8.8595,9.4221,7,1,4,Sole Proprietor,1,28.8,0,0,37076.19,37137.63,AZ,0
627,490641.81,498655.55,531210,4,3,1,8,0.5,97932.62,18.7397,17.1493,6,5,5,Corp,9,8.7,0,2,73347.77,75056.21,CA,1
526,842123.83,818019.86,445110,6,5,0,12,4.9,107913.15,14.5645,14.4341,2,3,8,Sole Proprietor,9,39.8,0,1,89299.55,76568.31,TX,1
750,1143779.34,1106745.45,722511,3,2,1,17,21.1,413968.96,12.5214,11.7609,8,6,1,Sole Proprietor,1,21.3,0,1,356522.72,355667.38,IL,0
655,667958.12,799981.26,722511,4,1,1,0,3.5,98243.34,9.5942,8.9298,5,2,7,LLC,4,36.3,1,2,56244.24,54252.94,TX,1
617,1099502.27,987209.47,484110,3,2,0,20,11.8,240023.32,15.1223,14.3162,2,4,5,LLC,4,44.7,0,2,185401.64,169543.2,AZ,1
659,507935.28,558292.17,238210,2,4,0,0,11.1,109176.45,12.4103,13.3035,3,2,5,Partnership,7,12.4,0,2,65814.98,58769.12,AZ,1
688,1307754.53,1453367.81,445110,3,5,1,32,7.7,148042.48,5.8849,6.215,3,4,2,LLC,6,20,0,1,136389.08,128301.16,WA,0
620,1171243.81,1418950.75,621111,5,3,1,14,15,306045.55,12.9068,13.6623,6,2,7,Corp,4,34.8,1,0,214600.56,199529.27,WA,0
605,1396185.82,1709588.73,531210,6,1,0,13,11,93161.35,8.697,7.9341,2,3,2,Sole Proprietor,7,25.8,3,1,51509.83,53835.36,CA,1
655,812596.96,966178.13,484110,2,3,0,4,6.4,133256.34,12.3575,12.9503,6,3,4,LLC,6,14.4,1,2,113147.76,97384.18,NY,1
658,831395.69,844507.56,621111,4,2,0,9,13.5,143168.77,12.8306,11.882,3,3,4,Sole Proprietor,6,36.1,1,1,131682.69,129335.27,TX,1
793,1586703,1487938.71,531210,1,3,0,17,5.8,76166.01,8.4734,8.0201,3,1,2,Partnership,7,9.1,0,0,46742.68,43052.05,GA,0
827,654406.42,696611.19,236220,3,4,0,7,16.8,427585.79,11.3204,11.2294,5,4,2,Corp,4,26.8,1,1,229243.4,207018.23,NC,0
578,297277.33,258251.35,621111,4,3,0,7,9,57228.88,13.0118,14.8627,8,5,2,Partnership,6,30.4,2,2,33950.38,33073.53,WA,1
514,299114.55,364369.44,445110,3,5,0,9,9.8,196739.32,12.5417,11.7922,4,5,3,Partnership,9,38.2,0,0,181115.63,165683.83,NC,1
664,594608.55,632815.15,541511,2,1,0,18,11.7,180488.42,3.5,3.9837,5,4,5,Corp,1,17.5,0,0,162006.02,162107.3,NY,0
618,565445.99,612351.36,236220,6,5,0,6,10.3,47114.41,4.2476,3.8724,6,6,6,LLC,7,25,1,0,24133.54,20581,AZ,1
741,370488.84,368397.79,541511,6,3,1,0,0.5,96412.54,9.9664,10.9357,6,5,9,Partnership,6,46.2,0,3,79211.39,79761.36,NY,1
679,1123936.88,1227926.29,621111,6,5,0,15,20.6,135273.05,3.5,3.2735,2,6,6,LLC,1,42.4,0,0,67783.09,70606.93,NY,0
634,645416.06,674360.5,541511,1,2,0,20,6.2,49354.24,13.1914,13.6124,2,1,1,Sole Proprietor,4,33.8,1,2,39036.64,40790.09,OH,1
547,497377.9,456892.68,621111,2,1,0,4,7,124016.93,11.7535,11.3541,4,6,6,Corp,6,22.4,1,2,85043.66,73708.43,IL,1
753,566368.74,517483.13,722511,3,3,0,23,11.9,220442.52,12.5244,14.3636,1,6,5,Partnership,1,10.7,2,0,151838.46,141151.45,CA,0
660,460971.68,554764.56,484110,5,3,1,10,13.5,100000.81,11.5921,10.641,7,3,7,Sole Proprietor,6,28.9,2,1,91573.23,92995.19,NC,1
705,863200.85,1044474.54,238210,1,3,0,16,1.4,337446.84,7.4714,7.9722,7,3,2,LLC,3,1,0,1,155754.11,136939.6,NY,0
652,412015.17,415768.58,445110,5,4,0,7,14,330286.3,18.5726,21.159,8,6,4,Partnership,4,23.1,1,0,260574.8,227154.37,NY,1
641,1084355.8,1206852.81,531210,6,2,1,17,11.7,131204.91,10.3893,10.6102,8,3,5,Partnership,1,30.1,1,1,121249.35,115080.17,NC,0
611,356925.61,323344.27,484110,3,4,0,8,10.4,127620.58,15.6782,16.1559,4,2,3,Corp,4,30.9,1,1,67172.46,66333.26,CA,1
646,1165746.17,1415123.54,445110,6,4,1,20,12.1,221578.89,11.0626,10.0313,6,3,9,Corp,1,49.6,1,2,189019.78,184751.77,CA,0
570,503016.63,588605.03,621111,1,4,0,0,15.4,140267.98,9.7452,9.0083,4,6,1,Sole Proprietor,7,44.1,1,2,88613.25,88527.93,CA,1
624,1558129.22,1613712.36,531210,5,5,0,17,11.3,134852.48,3.5,3.3204,3,4,3,Sole Proprietor,5,52.8,0,1,122429.01,123274.71,NC,0
760,1196724.14,1216535.61,236220,6,1,0,21,2.8,243279.68,8.0222,9.1037,4,4,6,LLC,5,13.3,1,0,109678.32,113589.72,OH,0
551,445302.51,425314.65,236220,5,4,1,8,8.4,97909.02,11.2238,12.46,4,6,7,Corp,5,30.8,2,0,50288.64,51156.52,AZ,1
604,459089.14,515195.22,541511,6,5,0,22,0.5,293738.12,11.8775,12.6004,7,4,6,LLC,9,28.5,1,2,215052.07,191547.49,OH,1
788,1266222.8,1096237.59,541511,6,3,0,8,11.6,75561.73,7.2434,7.1244,6,6,5,Sole Proprietor,2,16.5,1,0,46293.36,47770.28,GA,0
752,1938767.6,2162002.88,722511,1,1,1,26,17.8,175060.23,8.4583,8.6691,6,5,5,Sole Proprietor,8,31.2,0,1,92412.85,92170.91,CA,0
569,734106.8,802850.95,236220,2,5,1,13,6.8,324931.69,11.2531,10.8642,7,6,7,Corp,3,32.9,0,3,285521.86,297872.56,AZ,0
601,991271.1,855073.1,722511,6,3,0,5,0.6,180107.53,15.3804,15.0061,2,4,5,Partnership,6,36.1,2,2,119155.51,120650.83,OH,1
671,1431924.26,1403499.97,531210,5,5,0,29,7.5,55978.78,15.3386,14.1158,5,5,5,LLC,4,25.9,0,1,52097.44,45467.49,CA,0
503,662867.95,699070.76,722511,2,5,1,8,14.3,252070.52,11.5362,11.4165,3,5,1,Corp,7,41,1,2,166523.91,157821.52,IL,1
580,714623.87,682934.78,236220,4,4,0,9,9.6,139735.64,10.7951,11.813,7,5,8,LLC,9,29.4,2,2,130036.06,113256.15,NY,1
692,1278860.38,1570174.98,531210,2,5,1,11,7.6,230081,8.7895,8.1924,6,6,2,LLC,7,20,2,2,163171.22,141848.83,IL,1
741,802264.04,833496.75,238210,6,2,1,14,8.1,215373.08,8.9946,9.8269,7,2,5,LLC,1,21.2,0,2,102027.74,97155.04,NC,0
675,910935.98,789622.04,531210,5,2,0,24,11.2,234970.24,11.1286,12.3762,5,5,9,LLC,5,13.6,2,2,129218.55,135576.67,GA,0
688,471803.35,496101.33,541511,4,1,1,5,9.7,85483.1,10.9355,11.6175,6,6,4,LLC,4,24.7,0,2,69152.95,61501.86,CA,1
553,555470.06,617000.81,238210,6,2,1,0,5.4,172439.63,7.378,7.0973,4,2,3,Sole Proprietor,5,17.5,0,3,123360.69,119808.29,WA,1
638,758121.05,753668.02,445110,5,4,0,23,5.9,89797.93,7.0207,7.9155,7,1,4,Corp,1,28.1,1,2,69692.45,64794.06,WA,0
694,846875.25,1052265.45,531210,5,2,1,2,12.5,179597.58,10.3077,11.499,5,1,1,LLC,4,15.4,0,1,126898.41,119233.52,OH,0
524,256773.9,299524.44,238210,4,5,0,9,9.4,254537.17,12.6004,13.8707,8,4,2,LLC,7,30.3,1,1,226590.51,225313.17,FL,1
701,432445.27,415172.33,621111,4,2,0,11,11,267901.47,13.6901,13.2128,5,5,8,LLC,6,2.5,2,1,213000.75,182955.01,CA,0
585,928685.84,1062942.96,621111,4,1,0,18,10.7,176327.51,8.8248,9.9534,5,1,8,LLC,4,25.2,1,2,158651.16,157744.26,CA,0
634,407298.38,395724.63,445110,6,2,1,12,5.1,175836.63,9.0512,8.2467,4,6,2,LLC,8,46.7,2,1,120399.31,119957.39,FL,1
537,234762.61,236946.06,236220,2,5,1,10,8.9,144451.34,11.2944,10.4335,3,5,1,Sole Proprietor,9,15.3,0,2,76013.91,68540.16,OH,1
633,385519.37,400687.4,445110,2,2,0,11,0.5,128731.88,18.8394,18.5231,4,4,3,Partnership,5,24.7,2,3,93296.36,81100.53,AZ,1
661,1256203.32,1160847.11,238210,3,5,1,13,13.8,233840.25,10.1887,9.3607,1,4,1,LLC,5,12.3,3,1,137262.93,127906.44,TX,0
608,653290.56,617578.7,541511,4,4,0,0,5.7,60924.45,13.4907,14.1067,5,6,4,Sole Proprietor,8,35.8,1,3,52410.44,52403.66,WA,1
669,3440842.77,3786905.47,445110,6,3,0,17,9.5,171970.06,7.9481,8.5312,8,1,2,Sole Proprietor,3,25.2,1,0,101126.73,99195.53,NC,0
786,308740.6,358115.79,621111,4,1,1,26,17.5,160944.33,10.4074,10.7216,5,4,6,LLC,1,20.2,1,1,137942.93,128623.57,IL,0
681,5216432.92,5822089.07,722511,4,4,1,11,15.3,195118.27,4.4884,4.3112,3,2,1,LLC,4,12.4,0,1,109107.34,93831.89,TX,0
651,611061.23,645151.93,621111,4,3,0,11,13.5,263710.76,23.6963,22.7393,3,2,7,Sole Proprietor,4,21.2,1,0,136102.36,116642.06,NC,1
694,599290.39,653846.24,531210,5,3,1,13,22.7,164097.13,3.9292,3.6647,5,3,1,Sole Proprietor,3,20.2,0,0,137913.08,137467.65,GA,0
681,880199.11,954160.04,722511,1,5,1,0,10.1,153383.09,17.3061,17.1697,8,2,1,Partnership,6,33.5,1,1,101455.7,94894.25,FL,1
669,1644481.42,1878795.25,531210,3,5,1,5,11.2,91410.26,17.3297,16.2768,4,2,9,Partnership,5,44.5,2,3,71570.47,74641.44,WA,1
595,1299692.13,1171605.12,531210,6,1,0,1,9.3,183969.73,11.3796,12.1468,2,6,2,Corp,2,18,1,1,169701.75,166051.34,WA,0
769,260928.68,251721.13,238210,2,2,0,10,9.3,81610.37,11.4686,12.4956,7,6,6,LLC,4,23.5,2,1,36865.57,38657.76,WA,0
618,1141252.39,1122449.06,238210,6,1,1,20,7.4,141803.14,12.2531,12.6267,5,5,7,Sole Proprietor,1,27,1,0,98430.72,94995.5,IL,0
631,2440744.18,2185868.9,621111,6,2,1,20,12.4,139564.64,5.6344,6.3841,6,4,9,Sole Proprietor,3,7.3,1,1,65236.21,57511.14,AZ,0
567,192764.85,176470.14,541511,5,2,1,2,8.1,219789.76,10.5905,12.154,1,1,2,Corp,8,19.9,1,2,148239.08,147246.9,FL,1
650,201517.75,200609.63,541511,5,3,1,12,0.5,244114.02,17.2384,15.8476,6,6,2,Sole Proprietor,7,21.5,1,2,220234.51,228088.38,OH,1
667,575713.04,709916.47,484110,3,5,1,25,5.3,154023.26,4.4758,4.1309,3,6,6,Sole Proprietor,2,23.9,0,1,110003.38,101767.56,CA,0
637,1130416.32,1349772.48,722511,4,5,1,12,6,138617.85,10.1292,10.8979,1,4,4,Partnership,5,26.5,3,3,86442.69,78254.92,NY,1
594,541762.39,604361.22,531210,1,4,1,15,15.3,162118.93,12.1182,12.4696,7,1,2,Corp,3,39.4,1,0,149750.31,157170.79,FL,1
680,1171012.33,1286843.53,484110,5,3,0,20,8.7,253133.01,10.1401,11.1813,3,2,6,LLC,3,3.7,1,0,215745.53,216730.42,WA,0
624,819523.06,732955.74,238210,1,4,0,5,13.1,269811.41,11.6234,10.9459,2,6,5,LLC,2,41.2,1,2,143053.3,122167.9,CA,0
500,1101829.65,1338955.74,238210,2,2,0,0,10.7,282023.72,17.9548,20.0281,5,1,5,LLC,6,21.8,3,2,164821.76,152022.02,NC,1
665,1229558.9,1064252.45,484110,1,4,1,16,7.9,242216.45,14.3374,15.0243,5,5,8,Corp,4,14.5,0,0,109404.6,104170.38,AZ,1
708,886099.34,917430.2,238210,3,5,0,14,9.7,202710.42,10.4353,11.8629,6,1,3,Corp,3,32,3,1,98234.98,89986.25,CA,0
787,2552400.99,2839064.45,722511,3,4,0,13,17.7,66503.93,11.3675,11.4185,3,4,4,Sole Proprietor,1,1.7,2,2,41417.29,35769.7,FL,0
620,1690136.81,1466515.08,236220,5,3,1,13,12.4,69493.88,9.7961,9.8537,3,6,8,Sole Proprietor,3,11.2,0,0,60106.89,54808.81,IL,0
541,868887.32,994964.57,445110,1,1,1,7,8.7,71607.39,14.8454,14.0119,1,1,9,Corp,5,45.2,0,2,48871.42,47619.58,NC,1
518,234780.12,277586.3,484110,1,1,1,0,3.5,390421.09,16.2952,15.8124,4,3,3,Sole Proprietor,3,24,3,1,294930.32,308374.31,CA,1
628,341668.89,303551.66,541511,1,2,1,8,8.5,98982.69,14.9525,13.7097,5,4,1,LLC,4,28.9,2,3,68855.2,70824.89,CA,1
569,749308.46,786871.73,445110,1,3,0,18,16.4,140271.43,12.6908,11.6119,5,3,9,Partnership,7,30,0,3,69788.78,68520.49,CA,1
724,954909.84,1183745.8,484110,1,3,1,17,12.9,291669.23,7.2298,7.7128,4,4,6,Sole Proprietor,3,49.5,2,1,171447.65,148163.8,GA,0
520,397091.59,402151.68,541511,2,3,1,1,9.2,158896.28,11.5011,10.4602,6,4,5,Partnership,5,25,3,2,87641.34,78153.2,IL,1
599,1005502.72,1047678.89,531210,5,2,0,7,13.6,132542.02,8.8772,8.7235,2,2,9,Corp,6,1,0,0,115391.33,104091.02,CA,1
668,1516660.62,1568461.96,531210,6,2,1,23,13,262101.92,7.9552,8.7718,2,1,5,Partnership,5,10.3,0,0,163437.44,145719.44,CA,0
672,747282.23,702392,722511,3,1,1,13,1.8,228672,12.5858,14.1507,6,1,1,LLC,7,31.7,2,2,198994.2,172951.22,NC,1
682,1422800.19,1377979.52,531210,2,2,1,22,16.8,316643.34,7.0252,7.7095,3,5,3,Partnership,5,12.2,0,1,142845.97,137935.49,IL,0
674,1317362.33,1374471.14,236220,5,1,0,0,0.5,148534.17,16.1795,14.6332,7,1,8,Sole Proprietor,4,23.8,1,3,111726.32,101715.34,WA,1
701,991352.14,1156807.08,722511,1,2,0,14,14.1,133432.08,6.3552,5.7619,2,5,2,LLC,2,7.4,0,0,75167.08,71110.73,AZ,0
630,1139100.87,1141152.28,541511,2,4,1,8,8.6,587174.03,10.5165,9.9861,8,6,1,Corp,6,32.6,0,1,399895.46,389114.24,TX,0
676,1019373.95,1008001.69,445110,1,5,1,31,22.9,208782.36,3.5,3.3951,6,6,2,Sole Proprietor,1,10.8,1,2,119133.29,101683.57,AZ,0
743,3516629.01,3522493.92,484110,4,4,1,21,3.3,148560.33,4.9301,4.8581,4,5,3,Sole Proprietor,4,48.7,0,1,113038.1,107046.52,FL,0
675,1611495.12,1512784.01,484110,3,1,1,8,14.3,35231.29,15.5558,15.9655,4,3,9,Corp,1,31.7,0,0,26101.87,24023.34,IL,0
557,1622344.69,1995070.62,722511,4,1,0,16,10.6,115074.05,7.3707,7.0184,2,4,9,Corp,7,31.6,2,1,67201.34,58969.9,GA,1
686,1092215.31,1225697.82,531210,2,5,1,25,17.1,136749.26,8.571,8.1969,4,2,6,LLC,3,12.7,1,1,100243.24,92667.78,FL,0
613,792342.48,702911.15,484110,4,1,1,14,16.8,72348.48,3.5,3.8941,2,1,4,Corp,5,28.6,0,0,45147.32,42938.9,NC,0
607,1298361,1375856.86,621111,2,4,0,21,16.3,240025.72,8.1444,7.7581,8,5,8,Partnership,8,8.1,1,1,162999.22,171141.94,GA,0
614,868492.93,1062721.4,621111,2,4,0,13,10.5,173843.5,16.2043,18.6209,5,6,6,LLC,9,27.6,1,4,82529.59,72737.68,IL,1
602,523357.97,495315.44,238210,1,1,1,7,7.5,253736.89,16.4417,17.7341,7,5,2,Partnership,8,16.9,0,2,160590.19,158233.63,AZ,1
799,1227852.16,1192699.46,238210,6,3,1,10,12.8,174287.64,8.5006,8.069,6,6,7,Corp,3,5.8,0,1,116517.34,107099.03,NY,0
586,565928.96,686500.03,541511,4,1,0,7,8.1,52388.63,6.9269,6.947,6,1,3,Corp,6,28.7,1,1,43432.68,44325.45,FL,1
606,1205046.59,1427461.96,722511,3,2,0,7,11.9,177599.7,11.7956,11.0461,4,2,8,Sole Proprietor,6,36.6,3,2,94922.84,84087.5,CA,1
571,1704238.96,1523054.61,236220,5,4,1,8,0.5,116349.38,14.0112,13.1225,2,3,3,Partnership,4,19.9,2,4,60620.48,59806.77,WA,1
625,166811.41,181326.52,484110,2,3,0,0,3.7,78592.15,9.061,8.273,1,5,5,Sole Proprietor,8,18.5,2,3,58055.65,60765.95,GA,1
696,506568.23,446925.17,722511,3,4,1,14,10.7,141634.34,5.5997,5.2656,6,2,5,Corp,1,23,1,1,111849.08,107757.58,FL,0
635,362906.9,392707.94,722511,2,3,1,16,12.3,78394.16,11.0802,10.4337,8,6,6,LLC,3,32.8,1,1,45265.91,43873.05,OH,0
636,303706.34,289225.5,238210,3,5,0,12,5.8,90185.01,11.4618,10.6056,8,5,4,Corp,9,28.8,1,2,67587.43,68238.57,IL,1
500,4389183.21,4437776.11,541511,3,5,1,13,11.6,102822.68,16.4637,18.7117,3,1,3,Corp,6,32.1,2,3,78909.62,81620.82,IL,1
664,2102254.65,2372352.64,236220,5,2,0,25,12.1,96024.23,10.8532,10.0737,3,3,1,Corp,1,20.1,3,0,75565.7,65434.08,OH,0
553,619712.58,735081.31,445110,4,5,1,4,9.2,255461,12.0584,12.5097,2,5,6,Sole Proprietor,7,29,0,2,193379.42,195308.61,IL,1
698,593772.66,717065.05,238210,4,4,1,22,9.3,79964.09,9.2543,9.5615,6,2,4,Partnership,3,25.6,0,0,49951.75,46470.5,WA,0
688,761671.28,648616.31,621111,5,1,1,3,8.6,91604.24,6.8185,7.7385,2,4,5,LLC,4,33.5,0,0,71261.61,63125.98,CA,0
781,478422.24,484894.47,445110,4,2,0,21,11.5,299058.76,12.1298,13.5578,8,2,2,Corp,3,42.7,1,0,154355.39,142813.9,AZ,0
575,2214911.11,2122941.74,484110,4,3,0,7,7.3,156160.74,13.5476,14.3008,3,1,4,Sole Proprietor,4,27.7,0,3,134029.9,124285.46,WA,1
654,401844.51,379685.65,531210,2,3,1,6,6.4,55938.01,12.4831,12.0166,7,6,9,Corp,8,31.5,1,2,36698.27,36668.07,FL,1
633,1363450.58,1637736.96,484110,1,2,1,1,5.9,225312.5,12.9716,13.4153,3,1,4,Partnership,9,32.1,1,2,116277.36,119810.25,IL,1
795,1056129.37,1232848.56,445110,2,3,1,15,4.8,197748.57,7.1795,8.2458,1,3,3,Sole Proprietor,8,15.2,0,0,183952.71,173073.61,CA,0
562,1372271.53,1259813.55,621111,1,5,1,12,4.6,383422.59,10.8264,12.2606,1,1,1,Partnership,6,16.2,2,1,221868.37,196227.39,CA,1
756,1275700.2,1446536.06,484110,2,3,0,7,9.3,71284.56,20.0475,22.8392,3,6,6,Partnership,1,26.8,0,2,59131.74,55387.58,NC,0
553,796612.59,836984.84,621111,1,4,0,10,13.9,95912.23,13.9634,13.5609,7,3,9,Sole Proprietor,8,41.4,3,1,62700.26,57137.38,OH,1
527,274982.66,332091.09,484110,5,1,0,13,9.5,120235.61,9.7446,9.7467,1,6,1,Partnership,5,18.6,0,1,81827.95,74137.82,FL,1
626,262659.75,266711.85,445110,3,1,0,8,2.6,136800.47,13.8639,14.9392,2,1,8,Partnership,6,19,0,4,68427.3,61783.55,NC,1
704,698678.02,699346.69,722511,6,2,1,16,18.3,337418.15,8.1556,7.5661,7,6,6,Partnership,3,14.3,2,1,192257.21,170797.02,FL,0
628,1221801.02,1106039.94,236220,4,4,1,13,4.7,183424.3,16.3819,18.6282,7,3,2,LLC,4,33.4,1,3,150361.05,141908.66,NY,1
736,1305701.27,1243160.13,531210,3,2,0,16,8.2,173274.81,9.7647,9.1072,7,5,3,Partnership,3,27.2,0,1,106908.4,109984.11,GA,0
